AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,Class
78892.0,,487.6777,215.66,0.8969,316.936,0.9216,85606.0,0.6122,2.2613,0.604,0.6499,0.0062,0.0027,0.4224,0.9551,Kirmizi_Pistachio
79819.0,,448.4252,231.018,0.8571,318.7926,0.9631,82878.0,,1.9411,0.7042,,0.0056,0.0029,,0.981,Kirmizi_Pistachio
89562.0,1241.144,,234.7329,,337.689,0.9901,,0.8061,2.0823,0.7306,0.6909,0.0055,0.0026,0.4773,0.9939,Siit_Pistachio
71945.0,1294.425,461.2612,200.562,0.9005,302.6602,0.9713,74068.0,0.7564,2.2998,0.5396,0.6562,0.0064,0.0028,0.4305,0.9902,Kirmizi_Pistachio
73607.0,1070.1479,,219.3727,0.8591,306.1361,0.9909,74281.0,0.7982,1.9538,0.8077,0.7143,0.0058,0.003,0.5102,0.9968,Kirmizi_Pistachio
107028.0,1299.0,508.7335,268.779,0.849,369.1508,0.9891,108203.0,0.6729,,0.7971,,,0.0025,0.5265,0.9966,Siit_Pistachio
100177.0,1662.459,440.0412,303.7487,0.7235,357.1405,0.9159,109374.0,0.7243,1.4487,0.4555,,0.0044,0.003,0.6587,0.9543,Siit_Pistachio
69010.0,1833.717,432.7015,243.4541,0.8267,296.4224,0.859,80335.0,0.5772,1.7773,0.2579,0.6851,0.0063,0.0035,0.4693,0.8341,Kirmizi_Pistachio
93587.0,1311.856,,,0.808,345.1937,0.9452,99012.0,0.7586,1.6973,0.6834,0.7563,0.0049,0.0029,0.5719,0.9708,Siit_Pistachio
96825.0,1296.358,491.1752,270.524,,351.1145,0.9026,107270.0,0.7302,1.8156,0.724,0.7148,0.0051,0.0028,0.511,0.9278,Siit_Pistachio
98129.0,1239.908,470.1041,,0.8222,353.471,0.9868,99443.0,0.7457,1.7568,0.8021,0.7519,0.0048,0.0027,0.5654,0.9932,Siit_Pistachio
67866.0,1090.767,426.5773,,0.8753,293.9552,0.9765,,0.7316,2.0682,0.7168,0.6891,0.0063,0.003,0.4749,0.9821,Kirmizi_Pistachio
98560.0,2034.28,435.5154,315.6377,0.689,354.2464,0.8665,113742.0,0.7137,1.3798,0.2993,0.8134,0.0044,0.0032,,0.9129,Siit_Pistachio
67866.0,1090.767,426.5773,,0.8753,293.9552,0.9765,,0.7316,2.0682,0.7168,0.6891,0.0063,0.003,0.4749,0.9821,Kirmizi_Pistachio
83470.0,1263.499,418.3139,255.6985,0.7914,326.002,0.9709,85972.0,0.6916,1.636,0.657,,,0.0031,0.6073,0.9936,Siit_Pistachio
,,420.3341,223.2215,0.8473,296.8452,0.9223,75035.0,0.6597,1.883,0.199,0.7062,0.0061,0.0032,0.4987,0.9391,Kirmizi_Pistachio
89813.0,1238.303,487.3958,242.0915,0.8679,338.1619,0.9508,94463.0,0.6079,2.0133,0.736,0.6938,0.0054,0.0027,0.4814,0.9691,Siit_Pistachio
78122.0,2067.521,427.5836,319.6553,0.6642,315.3855,0.7377,105901.0,0.5854,1.3376,0.2297,0.7376,0.0055,0.0041,0.5441,,Siit_Pistachio
60132.0,1328.838,,198.4854,0.8669,276.6992,0.9362,64231.0,0.7244,2.0064,0.4279,0.6948,0.0066,0.0033,0.4827,0.9686,
82501.0,2082.8579,432.5828,275.1338,0.7717,324.1042,0.8844,93281.0,0.7189,,0.239,0.7492,0.0052,0.0033,0.5613,0.8826,Siit_Pistachio
,1209.14,465.0345,239.9712,0.8566,333.3802,0.9914,88046.0,0.6441,1.9379,0.7503,0.7169,0.0053,0.0027,0.5139,0.9959,Siit_Pistachio
41435.0,1103.095,320.3445,172.6046,0.8424,,0.9236,44863.0,0.7345,1.8559,0.4279,0.717,0.0077,0.0042,0.5141,,Kirmizi_Pistachio
89993.0,,464.835,,0.8466,338.5006,,91358.0,0.778,1.8786,,0.7282,0.0052,0.0027,0.5303,0.9962,Siit_Pistachio
74029.0,1121.342,468.8622,203.0598,0.9014,307.0125,,74862.0,,,,0.6548,,0.0027,0.4288,0.99,Kirmizi_Pistachio
88499.0,1209.719,442.6725,257.999,0.8126,335.679,0.9795,90351.0,0.7419,1.7158,0.7599,0.7583,0.005,0.0029,0.575,0.9866,Siit_Pistachio
70589.0,1126.478,,207.7016,0.8838,299.7944,0.9765,72288.0,0.693,2.1373,0.699,0.6753,0.0063,0.0029,0.4561,0.9748,Kirmizi_Pistachio
71661.0,1294.119,453.5826,221.3619,0.8728,302.0623,0.8917,80363.0,0.6464,2.0491,0.5377,0.6659,0.0063,0.0031,0.4435,0.9087,Kirmizi_Pistachio
98876.0,,461.0934,276.0963,0.8009,354.8138,0.9818,100708.0,0.7272,1.67,0.8308,0.7695,0.0047,0.0028,0.5921,,
,,427.6557,252.697,0.8068,325.0555,0.9649,86005.0,,1.6924,0.3966,0.7601,0.0052,0.003,0.5777,0.9777,Siit_Pistachio
,2097.7681,449.5899,331.653,0.6752,324.1533,0.74,111517.0,0.5987,1.3556,0.2357,0.721,0.0054,0.004,0.5198,0.7047,Siit_Pistachio
85656.0,1378.428,439.0403,250.0033,0.822,330.2433,0.9681,88477.0,0.7551,1.7561,0.5665,0.7522,0.0051,0.0029,0.5658,0.9936,Siit_Pistachio
95253.0,2482.2429,480.2714,268.5241,0.8291,348.2526,0.9189,103661.0,0.7235,1.7886,0.1943,0.7251,0.005,0.0028,0.5258,0.9404,Siit_Pistachio
64307.0,1225.937,402.5959,220.378,0.8369,286.1437,0.8963,71746.0,0.7242,1.8268,0.5377,0.7107,0.0063,0.0034,0.5052,0.9228,Kirmizi_Pistachio
87181.0,2045.6219,486.6527,243.8601,0.8654,333.1701,0.9238,94368.0,0.7312,1.9956,0.2618,0.6846,0.0056,0.0028,0.4687,0.9353,Kirmizi_Pistachio
73336.0,1412.368,424.1948,226.8509,0.845,305.5721,0.9383,78156.0,,1.8699,0.462,,0.0058,0.0031,0.5189,,Siit_Pistachio
81286.0,1105.582,423.8947,246.3304,0.8138,321.7088,0.9887,82215.0,0.7775,1.7208,0.8357,0.7589,0.0052,0.003,0.576,0.9912,Siit_Pistachio
82845.0,,387.9522,290.9736,0.6614,324.7792,0.9185,90196.0,0.7567,1.3333,0.5538,0.8372,0.0047,0.0035,0.7008,0.9344,Siit_Pistachio
68952.0,1107.358,419.7449,215.2063,0.8586,296.2979,0.9612,71738.0,0.7352,,0.7066,0.7059,,0.0031,0.4983,0.9719,Kirmizi_Pistachio
79879.0,1147.986,461.6617,246.4414,0.8456,318.9124,0.9254,86318.0,0.7071,1.8733,0.7617,,0.0058,0.0031,0.4772,0.8939,Siit_Pistachio
97394.0,1989.6639,,292.4342,0.7515,352.1447,0.9405,103560.0,0.7592,,0.3092,0.7945,0.0046,0.003,0.6312,0.9567,Siit_Pistachio
97587.0,,484.8851,260.8294,0.843,352.4934,0.9492,102813.0,0.6696,1.859,0.556,0.727,0.005,0.0027,0.5285,0.9824,Siit_Pistachio
101208.0,1277.932,489.2357,266.3607,,358.9736,0.9845,102805.0,,1.8367,0.7788,0.7337,0.0048,0.0026,0.5384,0.9889,Siit_Pistachio
,1321.975,457.3996,262.5589,0.8188,342.576,0.9582,,,1.7421,0.6628,0.749,,0.0028,0.5609,0.9772,Siit_Pistachio
,1767.6689,453.4496,,0.7817,350.5829,0.9494,101679.0,0.732,1.6036,0.3882,,0.0047,0.0029,0.5978,0.9586,Kirmizi_Pistachio
103151.0,2145.134,499.3782,,0.8268,362.403,0.9193,,0.7205,1.7777,0.2817,0.7257,0.0048,0.0027,0.5267,0.9362,
91962.0,1182.855,466.2375,,0.8389,342.1837,0.9923,92677.0,0.7643,1.8373,0.826,,0.0051,0.0028,0.5386,0.9897,Siit_Pistachio
67548.0,1454.442,451.5638,195.3711,0.9016,293.2657,0.9361,72158.0,0.699,2.3113,0.4013,0.6494,0.0067,0.0029,0.4218,0.9749,Kirmizi_Pistachio
54322.0,1569.199,363.6869,217.1759,0.8021,262.9922,0.8557,63481.0,0.6645,1.6746,0.2772,,0.0067,0.004,0.5229,0.8757,Kirmizi_Pistachio
74757.0,,,225.3914,0.86,,0.9359,79873.0,0.7255,1.9597,0.3402,0.6985,0.0059,0.003,0.4879,0.9561,Kirmizi_Pistachio
64717.0,1026.028,,198.4042,0.8793,287.0544,,65539.0,0.7701,,0.7725,,0.0064,0.0031,0.4747,0.9969,Kirmizi_Pistachio
73404.0,1144.804,472.2342,204.5952,0.9013,305.7137,0.9648,76082.0,0.7277,2.3081,0.7038,0.6474,0.0064,0.0028,0.4191,0.9673,Kirmizi_Pistachio
90845.0,1338.347,498.3506,237.6601,0.879,340.0992,0.9551,95113.0,0.7709,2.0969,0.6373,,0.0055,,0.4657,0.9766,Kirmizi_Pistachio
70742.0,1064.3051,444.3815,203.5172,0.889,,0.9918,71329.0,0.7677,2.1835,0.7848,,0.0063,0.0029,0.4561,0.9959,Kirmizi_Pistachio
82501.0,2082.8579,432.5828,275.1338,0.7717,324.1042,0.8844,93281.0,0.7189,,0.239,0.7492,0.0052,0.0033,0.5613,0.8826,Siit_Pistachio
95261.0,,431.1771,288.6929,0.7428,348.2672,0.9591,99324.0,0.7912,,0.5949,0.8077,0.0045,0.003,0.6524,0.9744,Siit_Pistachio
85656.0,1378.428,439.0403,250.0033,0.822,330.2433,0.9681,88477.0,0.7551,1.7561,0.5665,0.7522,0.0051,0.0029,0.5658,0.9936,Siit_Pistachio
74843.0,1158.202,432.663,232.6371,0.8431,308.6957,0.9543,78426.0,0.7205,1.8598,0.7011,,0.0058,0.0031,0.5091,0.9467,Kirmizi_Pistachio
106985.0,,,294.273,0.7742,369.0766,0.9917,107881.0,0.7514,1.5798,0.8753,,0.0043,0.0028,0.6303,0.9957,Siit_Pistachio
71107.0,1580.8311,435.689,226.9262,0.8537,300.8924,0.8793,80868.0,0.6131,,0.3576,0.6906,0.0061,0.0032,0.4769,0.9157,Kirmizi_Pistachio
79285.0,1760.3929,459.7296,226.0847,0.8707,317.7244,0.9405,84303.0,0.7462,2.0334,0.3215,0.6911,0.0058,,0.4776,0.9712,Kirmizi_Pistachio
96371.0,1894.3409,433.1599,298.551,0.7245,350.2904,0.9201,104738.0,0.7485,1.4509,0.3375,0.8087,0.0045,0.0031,0.654,0.9488,Siit_Pistachio
62848.0,1955.826,447.4117,218.4633,0.8727,282.8791,0.8199,76656.0,0.6512,,0.2065,0.6323,0.0071,0.0035,0.3997,0.8187,Kirmizi_Pistachio
57938.0,1129.9871,421.4966,181.7432,0.9023,271.6044,0.9492,61036.0,,2.3192,0.5702,0.6444,0.0073,0.0031,,0.963,Kirmizi_Pistachio
88455.0,2006.806,477.3607,,0.8598,335.5956,0.9525,92868.0,0.7091,1.9583,0.276,0.703,0.0054,0.0028,0.4942,0.9679,Kirmizi_Pistachio
104539.0,1214.097,,297.3275,0.7511,364.8331,0.9932,105254.0,0.7563,1.5146,0.8912,0.8101,0.0043,0.0028,0.6563,0.9941,Siit_Pistachio
87604.0,2022.63,468.8341,257.6761,0.8354,333.9774,0.908,96480.0,0.694,,0.2691,0.7124,,0.0029,0.5075,0.9233,Siit_Pistachio
94813.0,1183.624,457.7638,265.0254,0.8154,347.4474,0.9926,,0.7556,1.7272,,0.759,0.0048,0.0028,0.5761,0.9951,Siit_Pistachio
84561.0,2020.3459,500.4059,,0.8748,328.1256,0.8579,98567.0,0.6699,2.064,0.2603,0.6557,0.0059,0.0029,0.43,0.8875,Kirmizi_Pistachio
92368.0,1332.704,455.4744,263.1371,0.8162,342.9382,0.9486,97373.0,0.7341,,,0.7529,0.0049,0.0028,0.5669,0.9813,Siit_Pistachio
62848.0,1955.826,447.4117,218.4633,0.8727,282.8791,0.8199,76656.0,0.6512,,0.2065,0.6323,0.0071,0.0035,0.3997,0.8187,Kirmizi_Pistachio
97567.0,2048.208,500.5765,254.489,0.8611,352.4573,0.9529,102390.0,0.7493,1.967,0.2923,0.7041,0.0051,0.0026,0.4958,0.9752,
95659.0,1216.15,460.2137,265.9241,0.8162,348.994,0.9905,96579.0,0.6979,,0.8128,0.7583,0.0048,0.0028,0.5751,0.9952,Siit_Pistachio
82805.0,1737.234,426.9731,253.6855,0.8044,324.7008,0.9627,86015.0,0.7367,1.6831,0.3448,0.7605,0.0052,0.0031,0.5783,0.9734,Siit_Pistachio
77562.0,2216.447,464.2564,227.8966,0.8712,314.2531,0.9085,85375.0,0.6094,2.0371,0.1984,,0.006,0.0029,,0.9334,Siit_Pistachio
68952.0,1107.358,419.7449,215.2063,0.8586,296.2979,0.9612,71738.0,0.7352,,0.7066,0.7059,,0.0031,0.4983,0.9719,Kirmizi_Pistachio
78122.0,2067.521,427.5836,319.6553,0.6642,315.3855,0.7377,105901.0,0.5854,1.3376,0.2297,0.7376,0.0055,0.0041,0.5441,,Siit_Pistachio
60466.0,1602.021,377.7837,240.4111,0.7714,277.4666,0.8344,72465.0,0.6676,1.5714,0.2961,0.7345,,0.004,0.5394,0.8477,Kirmizi_Pistachio
95120.0,1239.937,480.1718,253.7507,0.849,348.0094,0.9779,97267.0,0.7501,1.8923,0.7775,0.7248,,0.0027,0.5253,,Siit_Pistachio
72594.0,1199.269,438.1911,213.6348,0.8731,304.0223,0.9703,,0.789,2.0511,0.6343,0.6938,0.006,0.0029,0.4814,0.9874,Kirmizi_Pistachio
78892.0,,487.6777,215.66,0.8969,316.936,0.9216,85606.0,0.6122,2.2613,0.604,0.6499,0.0062,0.0027,0.4224,0.9551,Kirmizi_Pistachio
79819.0,,448.4252,231.018,0.8571,318.7926,0.9631,82878.0,,1.9411,0.7042,,0.0056,0.0029,,0.981,Kirmizi_Pistachio
89562.0,1241.144,,234.7329,,337.689,0.9901,,0.8061,2.0823,0.7306,0.6909,0.0055,0.0026,0.4773,0.9939,Siit_Pistachio
71945.0,1294.425,461.2612,200.562,0.9005,302.6602,0.9713,74068.0,0.7564,2.2998,0.5396,0.6562,0.0064,0.0028,0.4305,0.9902,Kirmizi_Pistachio
95261.0,,431.1771,288.6929,0.7428,348.2672,0.9591,99324.0,0.7912,,0.5949,0.8077,0.0045,0.003,0.6524,0.9744,Siit_Pistachio
73607.0,1070.1479,,219.3727,0.8591,306.1361,0.9909,74281.0,0.7982,1.9538,0.8077,0.7143,0.0058,0.003,0.5102,0.9968,Kirmizi_Pistachio
107028.0,1299.0,508.7335,268.779,0.849,369.1508,0.9891,108203.0,0.6729,,0.7971,,,0.0025,0.5265,0.9966,Siit_Pistachio
100177.0,1662.459,440.0412,303.7487,0.7235,357.1405,0.9159,109374.0,0.7243,1.4487,0.4555,,0.0044,0.003,0.6587,0.9543,Siit_Pistachio
69010.0,1833.717,432.7015,243.4541,0.8267,296.4224,0.859,80335.0,0.5772,1.7773,0.2579,0.6851,0.0063,0.0035,0.4693,0.8341,Kirmizi_Pistachio
93587.0,1311.856,,,0.808,345.1937,0.9452,99012.0,0.7586,1.6973,0.6834,0.7563,0.0049,0.0029,0.5719,0.9708,Siit_Pistachio
96825.0,1296.358,491.1752,270.524,,351.1145,0.9026,107270.0,0.7302,1.8156,0.724,0.7148,0.0051,0.0028,0.511,0.9278,Siit_Pistachio
98129.0,1239.908,470.1041,,0.8222,353.471,0.9868,99443.0,0.7457,1.7568,0.8021,0.7519,0.0048,0.0027,0.5654,0.9932,Siit_Pistachio
67866.0,1090.767,426.5773,,0.8753,293.9552,0.9765,,0.7316,2.0682,0.7168,0.6891,0.0063,0.003,0.4749,0.9821,Kirmizi_Pistachio
98560.0,2034.28,435.5154,315.6377,0.689,354.2464,0.8665,113742.0,0.7137,1.3798,0.2993,0.8134,0.0044,0.0032,,0.9129,Siit_Pistachio
67866.0,1090.767,426.5773,,0.8753,293.9552,0.9765,,0.7316,2.0682,0.7168,0.6891,0.0063,0.003,0.4749,0.9821,Kirmizi_Pistachio
83470.0,1263.499,418.3139,255.6985,0.7914,326.002,0.9709,85972.0,0.6916,1.636,0.657,,,0.0031,0.6073,0.9936,Siit_Pistachio
62848.0,1955.826,447.4117,218.4633,0.8727,282.8791,0.8199,76656.0,0.6512,,0.2065,0.6323,0.0071,0.0035,0.3997,0.8187,Kirmizi_Pistachio
,,420.3341,223.2215,0.8473,296.8452,0.9223,75035.0,0.6597,1.883,0.199,0.7062,0.0061,0.0032,0.4987,0.9391,Kirmizi_Pistachio
89813.0,1238.303,487.3958,242.0915,0.8679,338.1619,0.9508,94463.0,0.6079,2.0133,0.736,0.6938,0.0054,0.0027,0.4814,0.9691,Siit_Pistachio
78122.0,2067.521,427.5836,319.6553,0.6642,315.3855,0.7377,105901.0,0.5854,1.3376,0.2297,0.7376,0.0055,0.0041,0.5441,,Siit_Pistachio
60132.0,1328.838,,198.4854,0.8669,276.6992,0.9362,64231.0,0.7244,2.0064,0.4279,0.6948,0.0066,0.0033,0.4827,0.9686,
82501.0,2082.8579,432.5828,275.1338,0.7717,324.1042,0.8844,93281.0,0.7189,,0.239,0.7492,0.0052,0.0033,0.5613,0.8826,Siit_Pistachio
,1209.14,465.0345,239.9712,0.8566,333.3802,0.9914,88046.0,0.6441,1.9379,0.7503,0.7169,0.0053,0.0027,0.5139,0.9959,Siit_Pistachio
41435.0,1103.095,320.3445,172.6046,0.8424,,0.9236,44863.0,0.7345,1.8559,0.4279,0.717,0.0077,0.0042,0.5141,,Kirmizi_Pistachio
89993.0,,464.835,,0.8466,338.5006,,91358.0,0.778,1.8786,,0.7282,0.0052,0.0027,0.5303,0.9962,Siit_Pistachio
74029.0,1121.342,468.8622,203.0598,0.9014,307.0125,,74862.0,,,,0.6548,,0.0027,0.4288,0.99,Kirmizi_Pistachio
88499.0,1209.719,442.6725,257.999,0.8126,335.679,0.9795,90351.0,0.7419,1.7158,0.7599,0.7583,0.005,0.0029,0.575,0.9866,Siit_Pistachio
70589.0,1126.478,,207.7016,0.8838,299.7944,0.9765,72288.0,0.693,2.1373,0.699,0.6753,0.0063,0.0029,0.4561,0.9748,Kirmizi_Pistachio
71661.0,1294.119,453.5826,221.3619,0.8728,302.0623,0.8917,80363.0,0.6464,2.0491,0.5377,0.6659,0.0063,0.0031,0.4435,0.9087,Kirmizi_Pistachio
98876.0,,461.0934,276.0963,0.8009,354.8138,0.9818,100708.0,0.7272,1.67,0.8308,0.7695,0.0047,0.0028,0.5921,,
,,427.6557,252.697,0.8068,325.0555,0.9649,86005.0,,1.6924,0.3966,0.7601,0.0052,0.003,0.5777,0.9777,Siit_Pistachio
,2097.7681,449.5899,331.653,0.6752,324.1533,0.74,111517.0,0.5987,1.3556,0.2357,0.721,0.0054,0.004,0.5198,0.7047,Siit_Pistachio
85656.0,1378.428,439.0403,250.0033,0.822,330.2433,0.9681,88477.0,0.7551,1.7561,0.5665,0.7522,0.0051,0.0029,0.5658,0.9936,Siit_Pistachio
95253.0,2482.2429,480.2714,268.5241,0.8291,348.2526,0.9189,103661.0,0.7235,1.7886,0.1943,0.7251,0.005,0.0028,0.5258,0.9404,Siit_Pistachio
64307.0,1225.937,402.5959,220.378,0.8369,286.1437,0.8963,71746.0,0.7242,1.8268,0.5377,0.7107,0.0063,0.0034,0.5052,0.9228,Kirmizi_Pistachio
87181.0,2045.6219,486.6527,243.8601,0.8654,333.1701,0.9238,94368.0,0.7312,1.9956,0.2618,0.6846,0.0056,0.0028,0.4687,0.9353,Kirmizi_Pistachio
73336.0,1412.368,424.1948,226.8509,0.845,305.5721,0.9383,78156.0,,1.8699,0.462,,0.0058,0.0031,0.5189,,Siit_Pistachio
81286.0,1105.582,423.8947,246.3304,0.8138,321.7088,0.9887,82215.0,0.7775,1.7208,0.8357,0.7589,0.0052,0.003,0.576,0.9912,Siit_Pistachio
82845.0,,387.9522,290.9736,0.6614,324.7792,0.9185,90196.0,0.7567,1.3333,0.5538,0.8372,0.0047,0.0035,0.7008,0.9344,Siit_Pistachio
68952.0,1107.358,419.7449,215.2063,0.8586,296.2979,0.9612,71738.0,0.7352,,0.7066,0.7059,,0.0031,0.4983,0.9719,Kirmizi_Pistachio
79879.0,1147.986,461.6617,246.4414,0.8456,318.9124,0.9254,86318.0,0.7071,1.8733,0.7617,,0.0058,0.0031,0.4772,0.8939,Siit_Pistachio
97394.0,1989.6639,,292.4342,0.7515,352.1447,0.9405,103560.0,0.7592,,0.3092,0.7945,0.0046,0.003,0.6312,0.9567,Siit_Pistachio
97587.0,,484.8851,260.8294,0.843,352.4934,0.9492,102813.0,0.6696,1.859,0.556,0.727,0.005,0.0027,0.5285,0.9824,Siit_Pistachio
101208.0,1277.932,489.2357,266.3607,,358.9736,0.9845,102805.0,,1.8367,0.7788,0.7337,0.0048,0.0026,0.5384,0.9889,Siit_Pistachio
,1321.975,457.3996,262.5589,0.8188,342.576,0.9582,,,1.7421,0.6628,0.749,,0.0028,0.5609,0.9772,Siit_Pistachio
,1767.6689,453.4496,,0.7817,350.5829,0.9494,101679.0,0.732,1.6036,0.3882,,0.0047,0.0029,0.5978,0.9586,Kirmizi_Pistachio
103151.0,2145.134,499.3782,,0.8268,362.403,0.9193,,0.7205,1.7777,0.2817,0.7257,0.0048,0.0027,0.5267,0.9362,
74843.0,1158.202,432.663,232.6371,0.8431,308.6957,0.9543,78426.0,0.7205,1.8598,0.7011,,0.0058,0.0031,0.5091,0.9467,Kirmizi_Pistachio
91962.0,1182.855,466.2375,,0.8389,342.1837,0.9923,92677.0,0.7643,1.8373,0.826,,0.0051,0.0028,0.5386,0.9897,Siit_Pistachio
67548.0,1454.442,451.5638,195.3711,0.9016,293.2657,0.9361,72158.0,0.699,2.3113,0.4013,0.6494,0.0067,0.0029,0.4218,0.9749,Kirmizi_Pistachio
54322.0,1569.199,363.6869,217.1759,0.8021,262.9922,0.8557,63481.0,0.6645,1.6746,0.2772,,0.0067,0.004,0.5229,0.8757,Kirmizi_Pistachio
74757.0,,,225.3914,0.86,,0.9359,79873.0,0.7255,1.9597,0.3402,0.6985,0.0059,0.003,0.4879,0.9561,Kirmizi_Pistachio
64717.0,1026.028,,198.4042,0.8793,287.0544,,65539.0,0.7701,,0.7725,,0.0064,0.0031,0.4747,0.9969,Kirmizi_Pistachio
73404.0,1144.804,472.2342,204.5952,0.9013,305.7137,0.9648,76082.0,0.7277,2.3081,0.7038,0.6474,0.0064,0.0028,0.4191,0.9673,Kirmizi_Pistachio
90845.0,1338.347,498.3506,237.6601,0.879,340.0992,0.9551,95113.0,0.7709,2.0969,0.6373,,0.0055,,0.4657,0.9766,Kirmizi_Pistachio
70742.0,1064.3051,444.3815,203.5172,0.889,,0.9918,71329.0,0.7677,2.1835,0.7848,,0.0063,0.0029,0.4561,0.9959,Kirmizi_Pistachio
82501.0,2082.8579,432.5828,275.1338,0.7717,324.1042,0.8844,93281.0,0.7189,,0.239,0.7492,0.0052,0.0033,0.5613,0.8826,Siit_Pistachio
81286.0,1105.582,423.8947,246.3304,0.8138,321.7088,0.9887,82215.0,0.7775,1.7208,0.8357,0.7589,0.0052,0.003,0.576,0.9912,Siit_Pistachio
95261.0,,431.1771,288.6929,0.7428,348.2672,0.9591,99324.0,0.7912,,0.5949,0.8077,0.0045,0.003,0.6524,0.9744,Siit_Pistachio
85656.0,1378.428,439.0403,250.0033,0.822,330.2433,0.9681,88477.0,0.7551,1.7561,0.5665,0.7522,0.0051,0.0029,0.5658,0.9936,Siit_Pistachio
74843.0,1158.202,432.663,232.6371,0.8431,308.6957,0.9543,78426.0,0.7205,1.8598,0.7011,,0.0058,0.0031,0.5091,0.9467,Kirmizi_Pistachio
106985.0,,,294.273,0.7742,369.0766,0.9917,107881.0,0.7514,1.5798,0.8753,,0.0043,0.0028,0.6303,0.9957,Siit_Pistachio
71107.0,1580.8311,435.689,226.9262,0.8537,300.8924,0.8793,80868.0,0.6131,,0.3576,0.6906,0.0061,0.0032,0.4769,0.9157,Kirmizi_Pistachio
79285.0,1760.3929,459.7296,226.0847,0.8707,317.7244,0.9405,84303.0,0.7462,2.0334,0.3215,0.6911,0.0058,,0.4776,0.9712,Kirmizi_Pistachio
96371.0,1894.3409,433.1599,298.551,0.7245,350.2904,0.9201,104738.0,0.7485,1.4509,0.3375,0.8087,0.0045,0.0031,0.654,0.9488,Siit_Pistachio
62848.0,1955.826,447.4117,218.4633,0.8727,282.8791,0.8199,76656.0,0.6512,,0.2065,0.6323,0.0071,0.0035,0.3997,0.8187,Kirmizi_Pistachio
57938.0,1129.9871,421.4966,181.7432,0.9023,271.6044,0.9492,61036.0,,2.3192,0.5702,0.6444,0.0073,0.0031,,0.963,Kirmizi_Pistachio
88455.0,2006.806,477.3607,,0.8598,335.5956,0.9525,92868.0,0.7091,1.9583,0.276,0.703,0.0054,0.0028,0.4942,0.9679,Kirmizi_Pistachio
104539.0,1214.097,,297.3275,0.7511,364.8331,0.9932,105254.0,0.7563,1.5146,0.8912,0.8101,0.0043,0.0028,0.6563,0.9941,Siit_Pistachio
78892.0,,487.6777,215.66,0.8969,316.936,0.9216,85606.0,0.6122,2.2613,0.604,0.6499,0.0062,0.0027,0.4224,0.9551,Kirmizi_Pistachio
87604.0,2022.63,468.8341,257.6761,0.8354,333.9774,0.908,96480.0,0.694,,0.2691,0.7124,,0.0029,0.5075,0.9233,Siit_Pistachio
95120.0,1239.937,480.1718,253.7507,0.849,348.0094,0.9779,97267.0,0.7501,1.8923,0.7775,0.7248,,0.0027,0.5253,,Siit_Pistachio
94813.0,1183.624,457.7638,265.0254,0.8154,347.4474,0.9926,,0.7556,1.7272,,0.759,0.0048,0.0028,0.5761,0.9951,Siit_Pistachio
84561.0,2020.3459,500.4059,,0.8748,328.1256,0.8579,98567.0,0.6699,2.064,0.2603,0.6557,0.0059,0.0029,0.43,0.8875,Kirmizi_Pistachio
92368.0,1332.704,455.4744,263.1371,0.8162,342.9382,0.9486,97373.0,0.7341,,,0.7529,0.0049,0.0028,0.5669,0.9813,Siit_Pistachio
62848.0,1955.826,447.4117,218.4633,0.8727,282.8791,0.8199,76656.0,0.6512,,0.2065,0.6323,0.0071,0.0035,0.3997,0.8187,Kirmizi_Pistachio
97567.0,2048.208,500.5765,254.489,0.8611,352.4573,0.9529,102390.0,0.7493,1.967,0.2923,0.7041,0.0051,0.0026,0.4958,0.9752,
95659.0,1216.15,460.2137,265.9241,0.8162,348.994,0.9905,96579.0,0.6979,,0.8128,0.7583,0.0048,0.0028,0.5751,0.9952,Siit_Pistachio
82805.0,1737.234,426.9731,253.6855,0.8044,324.7008,0.9627,86015.0,0.7367,1.6831,0.3448,0.7605,0.0052,0.0031,0.5783,0.9734,Siit_Pistachio
77562.0,2216.447,464.2564,227.8966,0.8712,314.2531,0.9085,85375.0,0.6094,2.0371,0.1984,,0.006,0.0029,,0.9334,Siit_Pistachio
68952.0,1107.358,419.7449,215.2063,0.8586,296.2979,0.9612,71738.0,0.7352,,0.7066,0.7059,,0.0031,0.4983,0.9719,Kirmizi_Pistachio
78122.0,2067.521,427.5836,319.6553,0.6642,315.3855,0.7377,105901.0,0.5854,1.3376,0.2297,0.7376,0.0055,0.0041,0.5441,,Siit_Pistachio
60466.0,1602.021,377.7837,240.4111,0.7714,277.4666,0.8344,72465.0,0.6676,1.5714,0.2961,0.7345,,0.004,0.5394,0.8477,Kirmizi_Pistachio
95120.0,1239.937,480.1718,253.7507,0.849,348.0094,0.9779,97267.0,0.7501,1.8923,0.7775,0.7248,,0.0027,0.5253,,Siit_Pistachio
72594.0,1199.269,438.1911,213.6348,0.8731,304.0223,0.9703,,0.789,2.0511,0.6343,0.6938,0.006,0.0029,0.4814,0.9874,Kirmizi_Pistachio
